video_id,author,comment,like_count,published_at,keyword,video_title,cleaning,case_folding,tokenizing,normalisasi,label
uAWOMByL83A,@syahuriachmad834,Gmn gak bingung jd musuh kalau roamnya kek kiboy gt anjir rotasinya,1,2026-04-20T13:58:57Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Gmn gak bingung jd musuh kalau roamnya kek kiboy gt anjir rotasinya,gmn gak bingung jd musuh kalau roamnya kek kiboy gt anjir rotasinya,"['gmn', 'gak', 'bingung', 'jd', 'musuh', 'kalau', 'roamnya', 'kek', 'kiboy', 'gt', 'anjir', 'rotasinya']","['gmn', 'tidak', 'bingung', 'jadi', 'musuh', 'kalau', 'roamnya', 'kek', 'kiboy', 'gt', 'anjir', 'rotasinya']",Toxic
uAWOMByL83A,@menujusunnah5524,"Mau defend ❌❌❌❌❌
mau foto ✅✅✅✅✅✅",1,2026-04-20T12:16:32Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Mau defend mau foto,mau defend mau foto,"['mau', 'defend', 'mau', 'foto']","['mau', 'defend', 'mau', 'foto']",Non-Toxic
uAWOMByL83A,@DikaaD22,muka aran HAMAA,2,2026-04-20T08:57:15Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,muka aran HAMAA,muka aran hamaa,"['muka', 'aran', 'hamaa']","['muka', 'aran', 'hamaa']",Non-Toxic
uAWOMByL83A,@NaelatulMufarrohah,Kelra iseng bgt sih,1,2026-04-20T08:37:21Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Kelra iseng bgt sih,kelra iseng bgt sih,"['kelra', 'iseng', 'bgt', 'sih']","['kelra', 'iseng', 'banget', 'sih']",Non-Toxic
uAWOMByL83A,@fernandojosephinemanurung3991,19:40 The best Golden Hour😂😂,3,2026-04-20T08:31:45Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,The best Golden Hour,the best golden hour,"['the', 'best', 'golden', 'hour']","['the', 'best', 'golden', 'hour']",Non-Toxic
uAWOMByL83A,@herlinaherlina4103,Kakaya super kentoy masuk ULTI badang,1,2026-04-20T07:00:49Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Kakaya super kentoy masuk ULTI badang,kakaya super kentoy masuk ulti badang,"['kakaya', 'super', 'kentoy', 'masuk', 'ulti', 'badang']","['kakaya', 'super', 'kentoy', 'masuk', 'ulti', 'badang']",Non-Toxic
uAWOMByL83A,@Xiao_Ze_Tian,"𝖭𝖺𝗁 𝗂𝗇𝗂 𝖻𝖺𝗋𝗎 𝗋𝖾𝖺𝗅 𝗎𝗌𝖾𝗋 𝖡𝖱𝖴𝖭𝖮 🤙🏻... 𝖳𝖾𝗇𝗀𝗂𝗅 𝗆𝖺𝗌𝗎𝗄𝗂𝗇 𝗍𝗎𝗋𝗋𝖾𝗍 𝗐𝖺𝗅𝖺𝗎𝗉𝗎𝗇 𝖽𝗂𝗃𝖺𝗀𝖺𝗂𝗇 𝖽𝗎𝖺 𝗁𝖾𝗋𝗈 𝗅𝖺𝗐𝖺𝗇, 𝖻𝗎𝗄𝖺𝗇𝗇𝗒𝖺 𝗌𝗅𝖾𝖾𝖽𝗂𝗇𝗀 𝗆𝖺𝗌𝗎𝗄 𝗍𝖾𝗆𝖻𝗈𝗄 𝖡𝖺𝖽𝖺𝗇𝗀 🗿",1,2026-04-20T06:45:26Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,,,[],[],Non-Toxic
uAWOMByL83A,@bangdwit2244,"16:57 ""ehe-ehe""🥰🥵",3,2026-04-20T06:13:50Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,eheehe,eheehe,['eheehe'],['eheehe'],Non-Toxic
uAWOMByL83A,@mister-mikeh,"""yaelah bang mau defense bang bukan mau foto bang"" anjir ngakak sumpah 😂",2,2026-04-20T05:22:19Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,yaelah bang mau defense bang bukan mau foto bang anjir ngakak sumpah,yaelah bang mau defense bang bukan mau foto bang anjir ngakak sumpah,"['yaelah', 'bang', 'mau', 'defense', 'bang', 'bukan', 'mau', 'foto', 'bang', 'anjir', 'ngakak', 'sumpah']","['yaelah', 'bang', 'mau', 'defense', 'bang', 'bukan', 'mau', 'foto', 'bang', 'anjir', 'ngakak', 'sumpah']",Toxic
uAWOMByL83A,@adambastian5649,"Kairi versus Paddington, Kelra versus CW . baku hantam wkwk",0,2026-04-20T04:38:42Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Kairi versus Paddington Kelra versus CW baku hantam wkwk,kairi versus paddington kelra versus cw baku hantam wkwk,"['kairi', 'versus', 'paddington', 'kelra', 'versus', 'cw', 'baku', 'hantam', 'wkwk']","['kairi', 'versus', 'paddington', 'kelra', 'versus', 'cw', 'baku', 'hantam', 'wkwk']",Non-Toxic
uAWOMByL83A,@vanda-q3k,yes  onik menang,0,2026-04-20T04:25:19Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,yes onik menang,yes onik menang,"['yes', 'onik', 'menang']","['yes', 'onik', 'menang']",Non-Toxic
uAWOMByL83A,@ajiabdulghofir,Moskov takut bgt,0,2026-04-20T04:18:32Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Moskov takut bgt,moskov takut bgt,"['moskov', 'takut', 'bgt']","['moskov', 'takut', 'banget']",Non-Toxic
uAWOMByL83A,@imasferlambang5083,This is kibooooy.... 🔥,0,2026-04-20T04:12:51Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,This is kibooooy,this is kibooooy,"['this', 'is', 'kibooooy']","['this', 'is', 'kibooooy']",Non-Toxic
uAWOMByL83A,@HinataHyuga-g6w,Yah c kevin lg mode joo gerakannya aga kaku gitu,0,2026-04-20T03:30:53Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Yah c kevin lg mode joo gerakannya aga kaku gitu,yah c kevin lg mode joo gerakannya aga kaku gitu,"['yah', 'c', 'kevin', 'lg', 'mode', 'joo', 'gerakannya', 'aga', 'kaku', 'gitu']","['yah', 'c', 'kevin', 'lg', 'mode', 'joo', 'gerakannya', 'aga', 'kaku', 'gitu']",Non-Toxic
uAWOMByL83A,@LeonardHardieer,16:59 candu banget 😂,3,2026-04-20T02:05:45Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,candu banget,candu banget,"['candu', 'banget']","['candu', 'banget']",Non-Toxic
uAWOMByL83A,@dareilhatico3005,Ako lang ba Filipino dito?,0,2026-04-20T01:49:36Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Ako lang ba Filipino dito,ako lang ba filipino dito,"['ako', 'lang', 'ba', 'filipino', 'dito']","['ako', 'lang', 'ba', 'filipino', 'dito']",Non-Toxic
uAWOMByL83A,@sofyansimarmata,The real raja bukan raja rajaan kek rrq😂,0,2026-04-20T00:49:54Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,The real raja bukan raja rajaan kek rrq,the real raja bukan raja rajaan kek rrq,"['the', 'real', 'raja', 'bukan', 'raja', 'rajaan', 'kek', 'rrq']","['the', 'real', 'raja', 'bukan', 'raja', 'rajaan', 'kek', 'rrq']",Non-Toxic
uAWOMByL83A,@DedeEnok-q3p,"Kairi tuh kalo main fanny tipikal yang kalem disiplin ga asal masuk,trus hemat energy nya.tapi bukan berarti ga punya mekanik ya kairi ituloh😅",2,2026-04-20T00:42:14Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Kairi tuh kalo main fanny tipikal yang kalem disiplin ga asal masuktrus hemat energy nyatapi bukan berarti ga punya mekanik ya kairi ituloh,kairi tuh kalo main fanny tipikal yang kalem disiplin ga asal masuktrus hemat energy nyatapi bukan berarti ga punya mekanik ya kairi ituloh,"['kairi', 'tuh', 'kalo', 'main', 'fanny', 'tipikal', 'yang', 'kalem', 'disiplin', 'ga', 'asal', 'masuktrus', 'hemat', 'energy', 'nyatapi', 'bukan', 'berarti', 'ga', 'punya', 'mekanik', 'ya', 'kairi', 'ituloh']","['kairi', 'tuh', 'kalau', 'main', 'fanny', 'tipikal', 'yang', 'kalem', 'disiplin', 'tidak', 'asal', 'masuktrus', 'hemat', 'energy', 'nyatapi', 'bukan', 'berarti', 'tidak', 'punya', 'mekanik', 'ya', 'kairi', 'ituloh']",Non-Toxic
uAWOMByL83A,@Rayzifila,18:05 tombak cibaduyut,0,2026-04-20T00:17:05Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,tombak cibaduyut,tombak cibaduyut,"['tombak', 'cibaduyut']","['tombak', 'cibaduyut']",Non-Toxic
uAWOMByL83A,@AzkhaFadilah-y8q,Kok g ada skylar,0,2026-04-20T00:10:44Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Kok g ada skylar,kok g ada skylar,"['kok', 'g', 'ada', 'skylar']","['kok', 'g', 'ada', 'skylar']",Non-Toxic
uAWOMByL83A,@MarhaenHandy,Juara lokal,0,2026-04-20T00:06:36Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Juara lokal,juara lokal,"['juara', 'lokal']","['juara', 'lokal']",Non-Toxic
uAWOMByL83A,@AnggitHerlambang-b1h,Itu Zhuxin mau defend malah difoto sama kiboy😭😭🤣🤣,0,2026-04-19T23:19:08Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Itu Zhuxin mau defend malah difoto sama kiboy,itu zhuxin mau defend malah difoto sama kiboy,"['itu', 'zhuxin', 'mau', 'defend', 'malah', 'difoto', 'sama', 'kiboy']","['itu', 'zhuxin', 'mau', 'defend', 'malah', 'difoto', 'sama', 'kiboy']",Non-Toxic
uAWOMByL83A,@adyan8743,"Gameplay sampah TL wkwkw , gak seru samsek",0,2026-04-19T23:12:22Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Gameplay sampah TL wkwkw gak seru samsek,gameplay sampah tl wkwkw gak seru samsek,"['gameplay', 'sampah', 'tl', 'wkwkw', 'gak', 'seru', 'samsek']","['gameplay', 'sampah', 'tl', 'wkwkw', 'tidak', 'seru', 'samsek']",Toxic
uAWOMByL83A,@ChoirulJatiKusuma,Kelra aman banget nyenggolnya coach sendiri mulu 😂,0,2026-04-19T22:40:18Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Kelra aman banget nyenggolnya coach sendiri mulu,kelra aman banget nyenggolnya coach sendiri mulu,"['kelra', 'aman', 'banget', 'nyenggolnya', 'coach', 'sendiri', 'mulu']","['kelra', 'aman', 'banget', 'nyenggolnya', 'coach', 'sendiri', 'mulu']",Non-Toxic
uAWOMByL83A,@jazzskieofficial2181,Di tutorin pakai Bruno dari kelra tuh super toyy,0,2026-04-19T22:39:47Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Di tutorin pakai Bruno dari kelra tuh super toyy,di tutorin pakai bruno dari kelra tuh super toyy,"['di', 'tutorin', 'pakai', 'bruno', 'dari', 'kelra', 'tuh', 'super', 'toyy']","['di', 'tutorin', 'pakai', 'bruno', 'dari', 'kelra', 'tuh', 'super', 'toyy']",Non-Toxic
uAWOMByL83A,@nyaknenggalan4323,"Onic kok kuat banget di MPL ya, Pdhl Klo di M series MELEMPEM",0,2026-04-19T22:37:10Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Onic kok kuat banget di MPL ya Pdhl Klo di M series MELEMPEM,onic kok kuat banget di mpl ya pdhl klo di m series melempem,"['onic', 'kok', 'kuat', 'banget', 'di', 'mpl', 'ya', 'pdhl', 'klo', 'di', 'm', 'series', 'melempem']","['onic', 'kok', 'kuat', 'banget', 'di', 'mpl', 'ya', 'pdhl', 'klo', 'di', 'm', 'series', 'melempem']",Non-Toxic
uAWOMByL83A,@DanMlbb3548,Si camat kribo sok asik banget,0,2026-04-19T19:01:00Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Si camat kribo sok asik banget,si camat kribo sok asik banget,"['si', 'camat', 'kribo', 'sok', 'asik', 'banget']","['si', 'camat', 'kribo', 'sok', 'asik', 'banget']",Non-Toxic
uAWOMByL83A,@lurahpochinki2636,10:54,0,2026-04-19T18:55:55Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,,,[],[],Non-Toxic
uAWOMByL83A,@alifafikria8738,"Gold tlid, 😂😂",0,2026-04-19T18:48:00Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Gold tlid,gold tlid,"['gold', 'tlid']","['gold', 'tlid']",Non-Toxic
uAWOMByL83A,@mmohammadmairezammohammadm-o3b,"Ingat kata pepatah ""tidak selamanya kita di atas di lain waktu kita akan jatuh jua""",0,2026-04-19T18:23:25Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Ingat kata pepatah tidak selamanya kita di atas di lain waktu kita akan jatuh jua,ingat kata pepatah tidak selamanya kita di atas di lain waktu kita akan jatuh jua,"['ingat', 'kata', 'pepatah', 'tidak', 'selamanya', 'kita', 'di', 'atas', 'di', 'lain', 'waktu', 'kita', 'akan', 'jatuh', 'jua']","['ingat', 'kata', 'pepatah', 'tidak', 'selamanya', 'kita', 'di', 'atas', 'di', 'lain', 'waktu', 'kita', 'akan', 'jatuh', 'jua']",Non-Toxic
uAWOMByL83A,@LizbethCarnes,Review-nya bikin aku yakin! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin aku pengen beli produknya!,0,2026-04-19T18:19:40Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Reviewnya bikin aku yakin bikin aku pengen beli produknya,reviewnya bikin aku yakin bikin aku pengen beli produknya,"['reviewnya', 'bikin', 'aku', 'yakin', 'bikin', 'aku', 'pengen', 'beli', 'produknya']","['reviewnya', 'bikin', 'aku', 'yakin', 'bikin', 'aku', 'pengen', 'beli', 'produknya']",Non-Toxic
uAWOMByL83A,@pdkacang,"27:35 mau bilang lebih jago dari bruno anomali(ytta), tapi nanti takutnya akun ig nya ilang krna fans(ytta) baperan😂
#izin🫷🏻",2,2026-04-19T17:50:37Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,mau bilang lebih jago dari bruno anomaliytta tapi nanti takutnya akun ig nya ilang krna fansytta baperan,mau bilang lebih jago dari bruno anomaliytta tapi nanti takutnya akun ig nya ilang krna fansytta baperan,"['mau', 'bilang', 'lebih', 'jago', 'dari', 'bruno', 'anomaliytta', 'tapi', 'nanti', 'takutnya', 'akun', 'ig', 'nya', 'ilang', 'krna', 'fansytta', 'baperan']","['mau', 'bilang', 'lebih', 'jago', 'dari', 'bruno', 'anomaliytta', 'tapi', 'nanti', 'takutnya', 'akun', 'ig', 'nya', 'ilang', 'krna', 'fansytta', 'baperan']",Non-Toxic
uAWOMByL83A,@bangboykaraoke,Bisa  bisa nya kiboy ulti terakhir ke situ🤣,1,2026-04-19T17:12:14Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Bisa bisa nya kiboy ulti terakhir ke situ,bisa bisa nya kiboy ulti terakhir ke situ,"['bisa', 'bisa', 'nya', 'kiboy', 'ulti', 'terakhir', 'ke', 'situ']","['bisa', 'bisa', 'nya', 'kiboy', 'ulti', 'terakhir', 'ke', 'situ']",Non-Toxic
uAWOMByL83A,@BaihaqiRestu-x1j,Emot emot lagi lahh Kevin hahahaha,0,2026-04-19T16:58:49Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Emot emot lagi lahh Kevin hahahaha,emot emot lagi lahh kevin hahahaha,"['emot', 'emot', 'lagi', 'lahh', 'kevin', 'hahahaha']","['emot', 'emot', 'lagi', 'lahh', 'kevin', 'hahahaha']",Non-Toxic
uAWOMByL83A,@ferdySS92,10:34 by 1 goldlaner ga di sorot 😢,0,2026-04-19T16:46:12Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,by goldlaner ga di sorot,by goldlaner ga di sorot,"['by', 'goldlaner', 'ga', 'di', 'sorot']","['by', 'goldlaner', 'tidak', 'di', 'sorot']",Non-Toxic
uAWOMByL83A,@Bagasjnr,enak banget ngefans tim jago 💛,36,2026-04-19T16:41:39Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,enak banget ngefans tim jago,enak banget ngefans tim jago,"['enak', 'banget', 'ngefans', 'tim', 'jago']","['enak', 'banget', 'ngefans', 'tim', 'jago']",Non-Toxic
uAWOMByL83A,@tedimeletup,Tutor bruno,0,2026-04-19T16:25:17Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Tutor bruno,tutor bruno,"['tutor', 'bruno']","['tutor', 'bruno']",Non-Toxic
uAWOMByL83A,@tedimeletup,Berani banget lepas fanny,0,2026-04-19T16:21:13Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Berani banget lepas fanny,berani banget lepas fanny,"['berani', 'banget', 'lepas', 'fanny']","['berani', 'banget', 'lepas', 'fanny']",Non-Toxic
uAWOMByL83A,@AhmadGopur-d8c,19:38 GG kiboy,0,2026-04-19T16:21:10Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,GG kiboy,gg kiboy,"['gg', 'kiboy']","['gg', 'kiboy']",Non-Toxic
uAWOMByL83A,@hypervenoms,gooooo ooniiccccc,0,2026-04-19T16:18:35Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,gooooo ooniiccccc,gooooo ooniiccccc,"['gooooo', 'ooniiccccc']","['gooooo', 'ooniiccccc']",Non-Toxic
uAWOMByL83A,@TompelGusion,"Udah week keberapa ini,maenin samuel dong sekali kali paman we,penasaran mau liat potensi nya",0,2026-04-19T16:17:12Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Udah week keberapa inimaenin samuel dong sekali kali paman wepenasaran mau liat potensi nya,udah week keberapa inimaenin samuel dong sekali kali paman wepenasaran mau liat potensi nya,"['udah', 'week', 'keberapa', 'inimaenin', 'samuel', 'dong', 'sekali', 'kali', 'paman', 'wepenasaran', 'mau', 'liat', 'potensi', 'nya']","['udah', 'week', 'keberapa', 'inimaenin', 'samuel', 'dong', 'sekali', 'kali', 'paman', 'wepenasaran', 'mau', 'liat', 'potensi', 'nya']",Non-Toxic
uAWOMByL83A,@RunimtpAza,Ini baru funny yang sesungguhnya lah yg kemaren funny nya darat udh kek main rank dapet temen solo kabel nya kusut😂,0,2026-04-19T16:11:55Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Ini baru funny yang sesungguhnya lah yg kemaren funny nya darat udh kek main rank dapet temen solo kabel nya kusut,ini baru funny yang sesungguhnya lah yg kemaren funny nya darat udh kek main rank dapet temen solo kabel nya kusut,"['ini', 'baru', 'funny', 'yang', 'sesungguhnya', 'lah', 'yg', 'kemaren', 'funny', 'nya', 'darat', 'udh', 'kek', 'main', 'rank', 'dapet', 'temen', 'solo', 'kabel', 'nya', 'kusut']","['ini', 'baru', 'funny', 'yang', 'sesungguhnya', 'lah', 'yang', 'kemaren', 'funny', 'nya', 'darat', 'sudah', 'kek', 'main', 'rank', 'dapet', 'temen', 'solo', 'kabel', 'nya', 'kusut']",Non-Toxic
uAWOMByL83A,@AlfinAfandi11,"di tangan kiboy, penggunaan ulti marcel ini jadi unik. pernah buat nutup jalan kabur lawan saat war, buat ngeblok back up lawan saat lagi ganking musuh, buat gangguin farming lawan, dan terakhir buat beli waktu moment spawn musuh wkwk. semoga sering2 pake marcel trs buat match kedepannya 😂",0,2026-04-19T15:45:18Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,di tangan kiboy penggunaan ulti marcel ini jadi unik pernah buat nutup jalan kabur lawan saat war buat ngeblok back up lawan saat lagi ganking musuh buat gangguin farming lawan dan terakhir buat beli waktu moment spawn musuh wkwk semoga sering pake marcel trs buat match kedepannya,di tangan kiboy penggunaan ulti marcel ini jadi unik pernah buat nutup jalan kabur lawan saat war buat ngeblok back up lawan saat lagi ganking musuh buat gangguin farming lawan dan terakhir buat beli waktu moment spawn musuh wkwk semoga sering pake marcel trs buat match kedepannya,"['di', 'tangan', 'kiboy', 'penggunaan', 'ulti', 'marcel', 'ini', 'jadi', 'unik', 'pernah', 'buat', 'nutup', 'jalan', 'kabur', 'lawan', 'saat', 'war', 'buat', 'ngeblok', 'back', 'up', 'lawan', 'saat', 'lagi', 'ganking', 'musuh', 'buat', 'gangguin', 'farming', 'lawan', 'dan', 'terakhir', 'buat', 'beli', 'waktu', 'moment', 'spawn', 'musuh', 'wkwk', 'semoga', 'sering', 'pake', 'marcel', 'trs', 'buat', 'match', 'kedepannya']","['di', 'tangan', 'kiboy', 'penggunaan', 'ulti', 'marcel', 'ini', 'jadi', 'unik', 'pernah', 'buat', 'nutup', 'jalan', 'kabur', 'lawan', 'saat', 'war', 'buat', 'ngeblok', 'back', 'up', 'lawan', 'saat', 'lagi', 'ganking', 'musuh', 'buat', 'gangguin', 'farming', 'lawan', 'dan', 'terakhir', 'buat', 'beli', 'waktu', 'moment', 'spawn', 'musuh', 'wkwk', 'semoga', 'sering', 'pake', 'marcel', 'terus', 'buat', 'match', 'kedepannya']",Non-Toxic
uAWOMByL83A,@ilovyou_272,onic monster semua isinya 😂kecuali mseries,0,2026-04-19T15:11:34Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,onic monster semua isinya kecuali mseries,onic monster semua isinya kecuali mseries,"['onic', 'monster', 'semua', 'isinya', 'kecuali', 'mseries']","['onic', 'monster', 'semua', 'isinya', 'kecuali', 'mseries']",Non-Toxic
uAWOMByL83A,@akhmadraffly9832,Ngelepas fany? 😢,0,2026-04-19T15:06:16Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Ngelepas fany,ngelepas fany,"['ngelepas', 'fany']","['ngelepas', 'fany']",Non-Toxic
uAWOMByL83A,@enakjosua9908,loh ini mana king maha raja kevin? kok gak tengil lagi? 😴,0,2026-04-19T15:03:03Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,loh ini mana king maha raja kevin kok gak tengil lagi,loh ini mana king maha raja kevin kok gak tengil lagi,"['loh', 'ini', 'mana', 'king', 'maha', 'raja', 'kevin', 'kok', 'gak', 'tengil', 'lagi']","['loh', 'ini', 'mana', 'king', 'maha', 'raja', 'kevin', 'kok', 'tidak', 'tengil', 'lagi']",Non-Toxic
uAWOMByL83A,@joness2111,Ibarat ade2 epic lawan abang2 imo😂😂😂,0,2026-04-19T14:42:43Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Ibarat ade epic lawan abang imo,ibarat ade epic lawan abang imo,"['ibarat', 'ade', 'epic', 'lawan', 'abang', 'imo']","['ibarat', 'ade', 'epic', 'lawan', 'abang', 'imo']",Non-Toxic
uAWOMByL83A,@jolodongwjy7169,24.30 tangan kiboy,0,2026-04-19T14:30:36Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,tangan kiboy,tangan kiboy,"['tangan', 'kiboy']","['tangan', 'kiboy']",Non-Toxic
uAWOMByL83A,@lidyaacute,"SUDAH PASTI ONIC JUARA, TIM LAIN JANGAN MIMPI PINGIN JUARA YAAA😂😂😂",0,2026-04-19T14:14:29Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,SUDAH PASTI ONIC JUARA TIM LAIN JANGAN MIMPI PINGIN JUARA YAAA,sudah pasti onic juara tim lain jangan mimpi pingin juara yaaa,"['sudah', 'pasti', 'onic', 'juara', 'tim', 'lain', 'jangan', 'mimpi', 'pingin', 'juara', 'yaaa']","['sudah', 'pasti', 'onic', 'juara', 'tim', 'lain', 'jangan', 'mimpi', 'pingin', 'juara', 'yaaa']",Non-Toxic
uAWOMByL83A,@veronicamildredsantos1687,"Onic Ph kalah, sedih sekali dan skornya 0-2.",0,2026-04-19T14:12:25Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Onic Ph kalah sedih sekali dan skornya,onic ph kalah sedih sekali dan skornya,"['onic', 'ph', 'kalah', 'sedih', 'sekali', 'dan', 'skornya']","['onic', 'ph', 'kalah', 'sedih', 'sekali', 'dan', 'skornya']",Non-Toxic
uAWOMByL83A,@zukolordo547,Golden Time di akhir itu jahat beut ey wkwkwk,0,2026-04-19T14:00:00Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Golden Time di akhir itu jahat beut ey wkwkwk,golden time di akhir itu jahat beut ey wkwkwk,"['golden', 'time', 'di', 'akhir', 'itu', 'jahat', 'beut', 'ey', 'wkwkwk']","['golden', 'time', 'di', 'akhir', 'itu', 'jahat', 'beut', 'ey', 'wkwkwk']",Non-Toxic
uAWOMByL83A,@pradiptareborn95,Pak pulung : ya elah mau defense bang bkn mau foto bang 😭🤣,30,2026-04-19T13:42:50Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,Pak pulung ya elah mau defense bang bkn mau foto bang,pak pulung ya elah mau defense bang bkn mau foto bang,"['pak', 'pulung', 'ya', 'elah', 'mau', 'defense', 'bang', 'bkn', 'mau', 'foto', 'bang']","['pak', 'pulung', 'ya', 'elah', 'mau', 'defense', 'bang', 'bkn', 'mau', 'foto', 'bang']",Non-Toxic
uAWOMByL83A,@sourcesrctv9464,zhuxin jadi foto model 🗿,0,2026-04-19T13:41:46Z,MPL Indonesia Week 4,ONIC vs TLID | Regular Season Week 4 Day 3 | Game 2 | #MPLIDS17,zhuxin jadi foto model,zhuxin jadi foto model,"['zhuxin', 'jadi', 'foto', 'model']","['zhuxin', 'jadi', 'foto', 'model']",Non-Toxic
